id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,Label
3304794002,3304794002,VillanelleBot,,"Poems in the villanelle form, using random Twitter posts. // I tweet to rhyme, and take my tweeting slow. // Built by @avoision, powered by everyone else.",http://t.co/jM6oApLmq9,100,1,19,8/3/2015 4:05:31,257,FALSE,6605,en,"Status(in_reply_to_user_id=None, place=None, id_str='841273580826554368', coordinates=None, retweet_count=0, lang='en', source_url='http://avoision.com', in_reply_to_screen_name=None, in_reply_to_user_id_str=None, _json={'entities': {'symbols': [], 'urls': [{'display_url': 'villanellebot.tumblr.com/post/158351369…', 'url': 'https://t.co/d0RpSz6ay5', 'expanded_url': 'http://villanellebot.tumblr.com/post/158351369040', 'indices': [38, 61]}], 'hashtags': [], 'user_mentions': []}, 'place': None, 'id_str': '841273580826554368', 'retweet_count': 0, 'lang': 'en', 'in_reply_to_screen_name': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'created_at': 'Mon Mar 13 13:03:46 +0000 2017', 'retweeted': False, 'favorite_count': 0, 'id': 841273580826554368, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""http://avoision.com"" rel=""nofollow"">Villanelle Bot</a>', 'in_reply_to_status_id': None, 'text': '""A Blood Red Moon Warns Us Tonight"" - https://t.co/d0RpSz6ay5', 'coordinates': None, 'possibly_sensitive': False, 'in_reply_to_user_id': None}, is_quote_status=False, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [{'display_url': 'villanellebot.tumblr.com/post/158351369…', 'url': 'https://t.co/d0RpSz6ay5', 'expanded_url': 'http://villanellebot.tumblr.com/post/158351369040', 'indices': [38, 61]}], 'hashtags': [], 'user_mentions': []}, favorite_count=0, id=841273580826554368, created_at=datetime.datetime(2017, 3, 13, 13, 3, 46), truncated=False, geo=None, favorited=False, contributors=None, source='Villanelle Bot', text='""A Blood Red Moon Warns Us Tonight"" - https://t.co/d0RpSz6ay5', retweeted=False, possibly_sensitive=False, in_reply_to_status_id=None)",TRUE,FALSE,FALSE,Villanelle Bot,1
2579497028,2579497028,poem_exe,,micropoetry // a bot by @inky,https://t.co/PdagJGqVMR,10014,27,326,6/21/2014 0:14:06,0,FALSE,14473,en-gb,"Status(in_reply_to_user_id=None, place=None, id_str='841273861727539200', coordinates=None, retweet_count=2, lang='en', source_url='https://twitter.com/poem_exe', in_reply_to_screen_name=None, in_reply_to_user_id_str=None, _json={'entities': {'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, 'place': None, 'id_str': '841273861727539200', 'retweet_count': 2, 'lang': 'en', 'in_reply_to_screen_name': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'created_at': 'Mon Mar 13 13:04:53 +0000 2017', 'retweeted': False, 'favorite_count': 14, 'id': 841273861727539200, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""https://twitter.com/poem_exe"" rel=""nofollow"">poem.exe</a>', 'in_reply_to_status_id': None, 'text': ""the moon is cool \nmy path has vanished\na pelican's glide"", 'coordinates': None, 'in_reply_to_user_id': None}, is_quote_status=False, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, favorite_count=14, id=841273861727539200, created_at=datetime.datetime(2017, 3, 13, 13, 4, 53), truncated=False, geo=None, favorited=False, contributors=None, source='poem.exe', text=""the moon is cool \nmy path has vanished\na pelican's glide"", retweeted=False, in_reply_to_status_id=None)",FALSE,FALSE,TRUE,poem.exe,1
3424772890,3424772890,CitiBikeDocks,"New York, USA","I am a bot, unofficial and unsanctioned, created by @rdunks1 to tweet the overall status of @citibikenyc docks. Detailed status is at https://t.co/yn3aKX8BCD",,76,7,27,8/15/2015 20:42:07,1,FALSE,81065,en,"Status(in_reply_to_user_id=None, place=None, id_str='841315422490230784', coordinates=None, retweet_count=0, lang='en', source_url='http://www.datapolitan.com', in_reply_to_screen_name=None, in_reply_to_user_id_str=None, _json={'entities': {'symbols': [], 'urls': [], 'hashtags': [{'indices': [6, 16], 'text': 'Citibikes'}, {'indices': [64, 74], 'text': 'Manhattan'}, {'indices': [85, 94], 'text': 'Brooklyn'}, {'indices': [103, 110], 'text': 'Queens'}, {'indices': [125, 128], 'text': 'NJ'}], 'user_mentions': []}, 'place': None, 'id_str': '841315422490230784', 'retweet_count': 0, 'lang': 'en', 'in_reply_to_screen_name': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'created_at': 'Mon Mar 13 15:50:02 +0000 2017', 'retweeted': False, 'favorite_count': 0, 'id': 841315422490230784, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""http://www.datapolitan.com"" rel=""nofollow"">citibike_dock_boro</a>', 'in_reply_to_status_id': None, 'text': '7,492 #Citibikes are available in 20,445 active docks: 3,748 in #Manhattan, 1,635 in #Brooklyn, 181 in #Queens, &amp; 184 in #NJ', 'coordinates': None, 'in_reply_to_user_id': None}, is_quote_status=False, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [], 'hashtags': [{'indices': [6, 16], 'text': 'Citibikes'}, {'indices': [64, 74], 'text': 'Manhattan'}, {'indices': [85, 94], 'text': 'Brooklyn'}, {'indices': [103, 110], 'text': 'Queens'}, {'indices': [125, 128], 'text': 'NJ'}], 'user_mentions': []}, favorite_count=0, id=841315422490230784, created_at=datetime.datetime(2017, 3, 13, 15, 50, 2), truncated=False, geo=None, favorited=False, contributors=None, source='citibike_dock_boro', text='7,492 #Citibikes are available in 20,445 active docks: 3,748 in #Manhattan, 1,635 in #Brooklyn, 181 in #Queens, &amp; 184 in #NJ', retweeted=False, in_reply_to_status_id=None)",TRUE,FALSE,FALSE,Citibike Dock Status,1
2434187744,2434187744,accidental575,,"I am a robot /

that finds haiku on Twitter /

made by accident",http://t.co/ezKdXVDFRv,3092,1,119,4/8/2014 20:16:58,9,FALSE,1166,en,"Status(in_reply_to_user_id=None, place=None, id_str='841257650570567680', quoted_status_id=837169220114857984, coordinates=None, retweet_count=0, lang='en', quoted_status_id_str='837169220114857984', source_url='http://bufferapp.com', in_reply_to_screen_name=None, in_reply_to_user_id_str=None, _json={'retweeted': False, 'place': None, 'id_str': '841257650570567680', 'quoted_status_id': 837169220114857984, 'retweet_count': 0, 'lang': 'en', 'quoted_status_id_str': '837169220114857984', 'in_reply_to_screen_name': None, 'in_reply_to_user_id_str': None, 'is_quote_status': True, 'favorited': False, 'created_at': 'Mon Mar 13 12:00:28 +0000 2017', 'entities': {'symbols': [], 'urls': [{'display_url': 'twitter.com/SnizzleFrizzle…', 'url': 'https://t.co/ZwZVoU1I1v', 'expanded_url': 'https://twitter.com/SnizzleFrizzle/status/837169220114857984', 'indices': [114, 137]}], 'hashtags': [{'indices': [77, 93], 'text': 'accidentalhaiku'}], 'user_mentions': [{'screen_name': 'SnizzleFrizzle', 'id_str': '241255441', 'indices': [97, 112], 'name': 'ѕηιzzℓє۵', 'id': 241255441}]}, 'favorite_count': 3, 'id': 841257650570567680, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'in_reply_to_user_id': None, 'contributors': None, 'source': '<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>', 'in_reply_to_status_id': None, 'coordinates': None, 'possibly_sensitive': False, 'text': ""My plump ass doesn't /\ngive a flying fuck if you /\ndon't like plump asses. /\n#accidentalhaiku by @SnizzleFrizzle \nhttps://t.co/ZwZVoU1I1v""}, is_quote_status=True, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [{'display_url': 'twitter.com/SnizzleFrizzle…', 'url': 'https://t.co/ZwZVoU1I1v', 'expanded_url': 'https://twitter.com/SnizzleFrizzle/status/837169220114857984', 'indices': [114, 137]}], 'hashtags': [{'indices': [77, 93], 'text': 'accidentalhaiku'}], 'user_mentions': [{'screen_name': 'SnizzleFrizzle', 'id_str': '241255441', 'indices': [97, 112], 'name': 'ѕηιzzℓє۵', 'id': 241255441}]}, favorite_count=3, id=841257650570567680, created_at=datetime.datetime(2017, 3, 13, 12, 0, 28), truncated=False, geo=None, favorited=False, contributors=None, source='Buffer', text=""My plump ass doesn't /\ngive a flying fuck if you /\ndon't like plump asses. /\n#accidentalhaiku by @SnizzleFrizzle \nhttps://t.co/ZwZVoU1I1v"", retweeted=False, possibly_sensitive=False, in_reply_to_status_id=None)",TRUE,FALSE,FALSE,Accidental Haiku,1
708252658642120704,708252658642120704,lettergamebot,Nothing to do with the tv show,Let's play letter games!,,5,0,4,3/11/2016 11:26:07,0,FALSE,4472,en,"Status(in_reply_to_user_id=None, place=None, id_str='841271405786349568', coordinates=None, retweet_count=0, lang='und', source_url='http://cheapbotsdonequick.com', in_reply_to_screen_name=None, in_reply_to_user_id_str=None, _json={'entities': {'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, 'place': None, 'id_str': '841271405786349568', 'retweet_count': 0, 'lang': 'und', 'in_reply_to_screen_name': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'created_at': 'Mon Mar 13 12:55:07 +0000 2017', 'retweeted': False, 'favorite_count': 0, 'id': 841271405786349568, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>', 'in_reply_to_status_id': None, 'text': '🇩️ 🇿️ 🇮️ 🇪️ 🇸️ 🇺️ 🇾️ 🇴️ 🇴️', 'coordinates': None, 'in_reply_to_user_id': None}, is_quote_status=False, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, favorite_count=0, id=841271405786349568, created_at=datetime.datetime(2017, 3, 13, 12, 55, 7), truncated=False, geo=None, favorited=False, contributors=None, source='Cheap Bots, Done Quick!', text='🇩️ 🇿️ 🇮️ 🇪️ 🇸️ 🇺️ 🇾️ 🇴️ 🇴️', retweeted=False, in_reply_to_status_id=None)",TRUE,FALSE,FALSE,Countdown bot,1
2668311541,2668311541,NotXbut,,Following the formula: I'm not X but I am the definition of X. (via @stefanhayden) Tweets every 10 minutes.,,67,0,19,7/22/2014 3:42:46,0,FALSE,120232,en,"Status(in_reply_to_user_id=None, place=None, id_str='841315425115860993', coordinates=None, retweet_count=0, lang='en', source_url='http://www.stefanhayden.com', in_reply_to_screen_name=None, in_reply_to_user_id_str=None, _json={'entities': {'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, 'place': None, 'id_str': '841315425115860993', 'retweet_count': 0, 'lang': 'en', 'in_reply_to_screen_name': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'created_at': 'Mon Mar 13 15:50:02 +0000 2017', 'retweeted': False, 'favorite_count': 0, 'id': 841315425115860993, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""http://www.stefanhayden.com"" rel=""nofollow"">not x but y</a>', 'in_reply_to_status_id': None, 'text': ""I'm not lamplit but I am illuminated by a lamp."", 'coordinates': None, 'in_reply_to_user_id': None}, is_quote_status=False, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, favorite_count=0, id=841315425115860993, created_at=datetime.datetime(2017, 3, 13, 15, 50, 2), truncated=False, geo=None, favorited=False, contributors=None, source='not x but y', text=""I'm not lamplit but I am illuminated by a lamp."", retweeted=False, in_reply_to_status_id=None)",TRUE,FALSE,FALSE,Not X But X,1
2878888502,2878888502,TinyCrossword,,"Generates tweet-sized crosswords once per day. Be the first to @ reply with your solution! A bot by @gangles, words & hints from Simple English @Wikipedia.",https://t.co/xQyRjOicV4,131,1,26,10/27/2014 1:14:02,0,FALSE,1622,en,"Status(in_reply_to_user_id=2878888502, extended_entities={'media': [{'expanded_url': 'https://twitter.com/TinyCrossword/status/841031045969514496/photo/1', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'w': 660, 'h': 900}, 'medium': {'resize': 'fit', 'w': 660, 'h': 900}, 'small': {'resize': 'fit', 'w': 499, 'h': 680}, 'thumb': {'resize': 'crop', 'w': 150, 'h': 150}}, 'media_url_https': 'https://pbs.twimg.com/media/C6vxR2fXUAAp4Uh.jpg', 'indices': [57, 80], 'display_url': 'pic.twitter.com/o7rWZfq2Zw', 'id': 841031044421865472, 'id_str': '841031044421865472', 'url': 'https://t.co/o7rWZfq2Zw', 'media_url': 'http://pbs.twimg.com/media/C6vxR2fXUAAp4Uh.jpg'}]}, place=None, id_str='841031045969514496', coordinates=None, retweet_count=0, lang='et', source_url='https://github.com/Gangles/tiny-crossword-bot', in_reply_to_screen_name='TinyCrossword', in_reply_to_user_id_str='2878888502', _json={'retweeted': False, 'extended_entities': {'media': [{'expanded_url': 'https://twitter.com/TinyCrossword/status/841031045969514496/photo/1', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'w': 660, 'h': 900}, 'medium': {'resize': 'fit', 'w': 660, 'h': 900}, 'small': {'resize': 'fit', 'w': 499, 'h': 680}, 'thumb': {'resize': 'crop', 'w': 150, 'h': 150}}, 'media_url_https': 'https://pbs.twimg.com/media/C6vxR2fXUAAp4Uh.jpg', 'indices': [57, 80], 'display_url': 'pic.twitter.com/o7rWZfq2Zw', 'id': 841031044421865472, 'id_str': '841031044421865472', 'url': 'https://t.co/o7rWZfq2Zw', 'media_url': 'http://pbs.twimg.com/media/C6vxR2fXUAAp4Uh.jpg'}]}, 'place': None, 'id_str': '841031045969514496', 'retweet_count': 0, 'lang': 'et', 'in_reply_to_screen_name': 'TinyCrossword', 'in_reply_to_user_id_str': '2878888502', 'is_quote_status': False, 'created_at': 'Sun Mar 12 21:00:01 +0000 2017', 'entities': {'media': [{'expanded_url': 'https://twitter.com/TinyCrossword/status/841031045969514496/photo/1', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'w': 660, 'h': 900}, 'medium': {'resize': 'fit', 'w': 660, 'h': 900}, 'small': {'resize': 'fit', 'w': 499, 'h': 680}, 'thumb': {'resize': 'crop', 'w': 150, 'h': 150}}, 'media_url_https': 'https://pbs.twimg.com/media/C6vxR2fXUAAp4Uh.jpg', 'indices': [57, 80], 'display_url': 'pic.twitter.com/o7rWZfq2Zw', 'id': 841031044421865472, 'id_str': '841031044421865472', 'url': 'https://t.co/o7rWZfq2Zw', 'media_url': 'http://pbs.twimg.com/media/C6vxR2fXUAAp4Uh.jpg'}], 'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, 'favorite_count': 0, 'id': 841031045969514496, 'in_reply_to_status_id_str': '841000887246024705', 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""https://github.com/Gangles/tiny-crossword-bot"" rel=""nofollow"">Tiny Crosswords</a>', 'in_reply_to_status_id': 841000887246024705, 'text': ""SOLUTION\n1: Battle Creek\n2: Ōmihachiman\n3: Fada N'gourma https://t.co/o7rWZfq2Zw"", 'coordinates': None, 'possibly_sensitive': False, 'in_reply_to_user_id': 2878888502}, is_quote_status=False, in_reply_to_status_id_str='841000887246024705', _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'media': [{'expanded_url': 'https://twitter.com/TinyCrossword/status/841031045969514496/photo/1', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'w': 660, 'h': 900}, 'medium': {'resize': 'fit', 'w': 660, 'h': 900}, 'small': {'resize': 'fit', 'w': 499, 'h': 680}, 'thumb': {'resize': 'crop', 'w': 150, 'h': 150}}, 'media_url_https': 'https://pbs.twimg.com/media/C6vxR2fXUAAp4Uh.jpg', 'indices': [57, 80], 'display_url': 'pic.twitter.com/o7rWZfq2Zw', 'id': 841031044421865472, 'id_str': '841031044421865472', 'url': 'https://t.co/o7rWZfq2Zw', 'media_url': 'http://pbs.twimg.com/media/C6vxR2fXUAAp4Uh.jpg'}], 'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, favorite_count=0, id=841031045969514496, created_at=datetime.datetime(2017, 3, 12, 21, 0, 1), truncated=False, geo=None, favorited=False, contributors=None, source='Tiny Crosswords', text=""SOLUTION\n1: Battle Creek\n2: Ōmihachiman\n3: Fada N'gourma https://t.co/o7rWZfq2Zw"", retweeted=False, possibly_sensitive=False, in_reply_to_status_id=841000887246024705)",TRUE,FALSE,FALSE,Tiny Crossword,1
64119853,64119853,IAM_SHAKESPEARE,Tweeting from the Grave,"The complete works of William Shakespeare line by all 112,000+ lines - every 10minutes. This is cycle #4.",https://t.co/nPakze8ytN,52957,710,1709,8/9/2009 5:41:08,29,FALSE,379275,en,"Status(in_reply_to_user_id=None, place=None, id_str='841315423442370560', coordinates=None, retweet_count=0, lang='en', source_url='http://saint-rebel.com/2009/08/09/the-complete-works-of-william-shakespeare-on-twitter/', in_reply_to_screen_name=None, in_reply_to_user_id_str=None, _json={'entities': {'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, 'place': None, 'id_str': '841315423442370560', 'retweet_count': 0, 'lang': 'en', 'in_reply_to_screen_name': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'created_at': 'Mon Mar 13 15:50:02 +0000 2017', 'retweeted': False, 'favorite_count': 2, 'id': 841315423442370560, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""http://saint-rebel.com/2009/08/09/the-complete-works-of-william-shakespeare-on-twitter/"" rel=""nofollow"">IAM_SHAKESPEARE</a>', 'in_reply_to_status_id': None, 'text': 'the YORKISTS', 'coordinates': None, 'in_reply_to_user_id': None}, is_quote_status=False, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, favorite_count=2, id=841315423442370560, created_at=datetime.datetime(2017, 3, 13, 15, 50, 2), truncated=False, geo=None, favorited=False, contributors=None, source='IAM_SHAKESPEARE', text='the YORKISTS', retweeted=False, in_reply_to_status_id=None)",FALSE,FALSE,FALSE,Willy Shakes,1
2706729062,2706729062,adventvrecall,Perdition,Where should I go? ∆ @aliceffekt x @noirmirroir x @_andrio,http://t.co/Gb75xQZaID,240,45,22,8/4/2014 14:54:43,66,FALSE,1993,en,"Status(in_reply_to_user_id=109295593, extended_entities={'media': [{'expanded_url': 'https://twitter.com/adventvrecall/status/761346994010861568/photo/1', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'w': 1280, 'h': 720}, 'medium': {'resize': 'fit', 'w': 1200, 'h': 675}, 'small': {'resize': 'fit', 'w': 680, 'h': 383}, 'thumb': {'resize': 'crop', 'w': 150, 'h': 150}}, 'media_url_https': 'https://pbs.twimg.com/media/CpDZDbwVYAAdWYJ.jpg', 'indices': [112, 135], 'display_url': 'pic.twitter.com/TzVfhfcorJ', 'id': 761346990038933504, 'id_str': '761346990038933504', 'url': 'https://t.co/TzVfhfcorJ', 'media_url': 'http://pbs.twimg.com/media/CpDZDbwVYAAdWYJ.jpg'}]}, place=None, id_str='761346994010861568', coordinates=None, retweet_count=0, lang='en', source_url='http://noirmirroir.com', in_reply_to_screen_name='erbridge', in_reply_to_user_id_str='109295593', _json={'retweeted': False, 'extended_entities': {'media': [{'expanded_url': 'https://twitter.com/adventvrecall/status/761346994010861568/photo/1', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'w': 1280, 'h': 720}, 'medium': {'resize': 'fit', 'w': 1200, 'h': 675}, 'small': {'resize': 'fit', 'w': 680, 'h': 383}, 'thumb': {'resize': 'crop', 'w': 150, 'h': 150}}, 'media_url_https': 'https://pbs.twimg.com/media/CpDZDbwVYAAdWYJ.jpg', 'indices': [112, 135], 'display_url': 'pic.twitter.com/TzVfhfcorJ', 'id': 761346990038933504, 'id_str': '761346990038933504', 'url': 'https://t.co/TzVfhfcorJ', 'media_url': 'http://pbs.twimg.com/media/CpDZDbwVYAAdWYJ.jpg'}]}, 'place': None, 'id_str': '761346994010861568', 'retweet_count': 0, 'lang': 'en', 'in_reply_to_screen_name': 'erbridge', 'in_reply_to_user_id_str': '109295593', 'is_quote_status': False, 'created_at': 'Thu Aug 04 23:44:03 +0000 2016', 'entities': {'media': [{'expanded_url': 'https://twitter.com/adventvrecall/status/761346994010861568/photo/1', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'w': 1280, 'h': 720}, 'medium': {'resize': 'fit', 'w': 1200, 'h': 675}, 'small': {'resize': 'fit', 'w': 680, 'h': 383}, 'thumb': {'resize': 'crop', 'w': 150, 'h': 150}}, 'media_url_https': 'https://pbs.twimg.com/media/CpDZDbwVYAAdWYJ.jpg', 'indices': [112, 135], 'display_url': 'pic.twitter.com/TzVfhfcorJ', 'id': 761346990038933504, 'id_str': '761346990038933504', 'url': 'https://t.co/TzVfhfcorJ', 'media_url': 'http://pbs.twimg.com/media/CpDZDbwVYAAdWYJ.jpg'}], 'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': [{'screen_name': 'erbridge', 'id_str': '109295593', 'indices': [102, 111], 'name': 'Felix', 'id': 109295593}]}, 'favorite_count': 0, 'id': 761346994010861568, 'in_reply_to_status_id_str': '761346711499448325', 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""http://noirmirroir.com"" rel=""nofollow"">Adventvrecall</a>', 'in_reply_to_status_id': 761346711499448325, 'text': ""Stepping in a bee's nest in the forest, I was cursed.\nGo to the Camp or the Cave?\nDay3 Atk0 Def5, via @erbridge https://t.co/TzVfhfcorJ"", 'coordinates': None, 'possibly_sensitive': False, 'in_reply_to_user_id': 109295593}, is_quote_status=False, in_reply_to_status_id_str='761346711499448325', _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'media': [{'expanded_url': 'https://twitter.com/adventvrecall/status/761346994010861568/photo/1', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'w': 1280, 'h': 720}, 'medium': {'resize': 'fit', 'w': 1200, 'h': 675}, 'small': {'resize': 'fit', 'w': 680, 'h': 383}, 'thumb': {'resize': 'crop', 'w': 150, 'h': 150}}, 'media_url_https': 'https://pbs.twimg.com/media/CpDZDbwVYAAdWYJ.jpg', 'indices': [112, 135], 'display_url': 'pic.twitter.com/TzVfhfcorJ', 'id': 761346990038933504, 'id_str': '761346990038933504', 'url': 'https://t.co/TzVfhfcorJ', 'media_url': 'http://pbs.twimg.com/media/CpDZDbwVYAAdWYJ.jpg'}], 'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': [{'screen_name': 'erbridge', 'id_str': '109295593', 'indices': [102, 111], 'name': 'Felix', 'id': 109295593}]}, favorite_count=0, id=761346994010861568, created_at=datetime.datetime(2016, 8, 4, 23, 44, 3), truncated=False, geo=None, favorited=False, contributors=None, source='Adventvrecall', text=""Stepping in a bee's nest in the forest, I was cursed.\nGo to the Camp or the Cave?\nDay3 Atk0 Def5, via @erbridge https://t.co/TzVfhfcorJ"", retweeted=False, possibly_sensitive=False, in_reply_to_status_id=761346711499448325)",FALSE,FALSE,FALSE,Advent V. Recall,1
2946240832,2946240832,acrotowne,,By @zhaytee // Learn how to play here: https://t.co/a38R7wz9tO,,190,187,20,12/28/2014 18:19:51,1,FALSE,11079,en,"Status(in_reply_to_user_id=None, place=None, id_str='841227334753615872', coordinates=None, retweet_count=0, lang='en', source_url='http://acrotowne.city/', in_reply_to_screen_name=None, in_reply_to_user_id_str=None, _json={'entities': {'symbols': [], 'urls': [], 'hashtags': [{'indices': [4, 14], 'text': 'acrotowne'}], 'user_mentions': []}, 'place': None, 'id_str': '841227334753615872', 'retweet_count': 0, 'lang': 'en', 'in_reply_to_screen_name': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'created_at': 'Mon Mar 13 10:00:00 +0000 2017', 'retweeted': False, 'favorite_count': 0, 'id': 841227334753615872, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""http://acrotowne.city/"" rel=""nofollow"">acrotowne2</a>', 'in_reply_to_status_id': None, 'text': 'New #acrotowne starting! ˦\nDM your entries to me.\nThe acronym for this round is:\n\nSIBN', 'coordinates': None, 'in_reply_to_user_id': None}, is_quote_status=False, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [], 'hashtags': [{'indices': [4, 14], 'text': 'acrotowne'}], 'user_mentions': []}, favorite_count=0, id=841227334753615872, created_at=datetime.datetime(2017, 3, 13, 10, 0), truncated=False, geo=None, favorited=False, contributors=None, source='acrotowne2', text='New #acrotowne starting! ˦\nDM your entries to me.\nThe acronym for this round is:\n\nSIBN', retweeted=False, in_reply_to_status_id=None)",FALSE,FALSE,FALSE,acrotowne,1
764111511430295556,764111511430295556,LoremipsumBot,,A Lorem ipsum hourly generator. By @congegno #botALLY,,15,1,5,8/12/2016 14:49:15,0,FALSE,5017,it,"Status(in_reply_to_user_id=None, place=None, id_str='841315426151866368', coordinates=None, retweet_count=0, lang='pt', source_url='http://dissochat.com', in_reply_to_screen_name=None, in_reply_to_user_id_str=None, _json={'entities': {'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, 'place': None, 'id_str': '841315426151866368', 'retweet_count': 0, 'lang': 'pt', 'in_reply_to_screen_name': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'created_at': 'Mon Mar 13 15:50:03 +0000 2017', 'retweeted': False, 'favorite_count': 0, 'id': 841315426151866368, 'in_reply_to_status_id_str': None, 'truncated': False, 'geo': None, 'favorited': False, 'contributors': None, 'source': '<a href=""http://dissochat.com"" rel=""nofollow"">Lorem ipsum generator</a>', 'in_reply_to_status_id': None, 'text': 'Lorem ipsum proemio longanime ridens; deficientem locupletari tritamen praelibatissimas iactura.', 'coordinates': None, 'in_reply_to_user_id': None}, is_quote_status=False, in_reply_to_status_id_str=None, _api=<tweepy.api.API object at 0x0000021DA3D58518>, entities={'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}, favorite_count=0, id=841315426151866368, created_at=datetime.datetime(2017, 3, 13, 15, 50, 3), truncated=False, geo=None, favorited=False, contributors=None, source='Lorem ipsum generator', text='Lorem ipsum proemio longanime ridens; deficientem locupletari tritamen praelibatissimas iactura.', retweeted=False, in_reply_to_status_id=None)",TRUE,FALSE,FALSE,Lorem ipsum,1
